"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
2.97795455048317e-11,0.496172239427294,0.622,0.435,5.36240275905505e-07,"EPHB6","3"
3.34078229902642e-11,-1.02059462198687,0.268,0.414,6.01574668585687e-07,"IFI27","3"
3.57229418666015e-11,0.37790023694201,0.881,0.771,6.43263014191894e-07,"ATP2A2","3"
3.68162498500241e-11,0.478116407622159,0.649,0.456,6.62950211049384e-07,"KIFAP3","3"
3.69271831987259e-11,0.461260560159191,0.608,0.422,6.64947787859457e-07,"SCG2","3"
5.46184107544278e-11,0.877508523477415,0.296,0.168,9.83513722454981e-07,"KCNAB1","3"
5.57823876548155e-11,0.424563681502893,0.819,0.727,1.00447345450026e-06,"ARL6IP1","3"
5.63090901850285e-11,0.483926569863297,0.695,0.531,1.01395778696181e-06,"SV2B","3"
5.73950105713103e-11,0.446967498409746,0.773,0.649,1.03351195535758e-06,"PJA2","3"
6.42904871064691e-11,0.59613016983945,0.486,0.328,1.15767880132619e-06,"NEUROD2","3"
6.50919080749315e-11,-0.364110810321922,0.938,0.969,1.17210998870529e-06,"RPL30","3"
6.59346195398084e-11,0.394198018254663,0.8,0.669,1.18728469405333e-06,"LGALS1","3"
6.83822490052876e-11,0.695226517505339,0.381,0.234,1.23135915783821e-06,"HTATSF1","3"
7.00575003259999e-11,0.611762437590018,0.489,0.331,1.26152540837028e-06,"DNM1L","3"
7.85923032894715e-11,0.674150073242526,0.417,0.267,1.41521160533351e-06,"MAT2B","3"
7.86370200972457e-11,0.738623138221427,0.337,0.199,1.4160168208911e-06,"HTR2A","3"
8.02947130911778e-11,0.458701840940259,0.583,0.405,1.44586689863284e-06,"CELF2","3"
8.15321587692097e-11,-1.4138807643201,0.722,0.763,1.46814958295716e-06,"CRYAB","3"
9.42079607291192e-11,0.461635889564027,0.617,0.435,1.69640274884925e-06,"DLGAP1","3"
9.62310402719285e-11,0.805304639507357,0.333,0.197,1.73283234217662e-06,"FH","3"
1.01117395653448e-10,0.4757753542992,0.573,0.398,1.82082094353164e-06,"DYNC1I1","3"
1.23736830704233e-10,0.457067519863105,0.718,0.57,2.22812911049112e-06,"PAFAH1B1","3"
1.257100743865e-10,0.428382327810774,0.771,0.622,2.2636613094777e-06,"CYFIP2","3"
1.32165454183486e-10,0.615967143500716,0.491,0.34,2.37990333348202e-06,"NRSN1","3"
1.51869159211952e-10,0.471794055697765,0.688,0.516,2.73470794992962e-06,"INPP5F","3"
1.55849617065664e-10,-0.470511504493958,0.872,0.895,2.80638405450141e-06,"PTMA","3"
1.58776471970095e-10,-1.85310577255558,0.122,0.25,2.85908793076551e-06,"MOG","3"
1.58859514643423e-10,0.697616469418437,0.362,0.221,2.86058328018412e-06,"GPRASP2","3"
1.62906947275236e-10,0.403783763621047,0.796,0.677,2.93346539958517e-06,"GABARAPL1","3"
1.66415209990139e-10,0.279634206104148,0.966,0.926,2.99663868629244e-06,"BEX3","3"
1.71060989181745e-10,0.557269217931361,0.573,0.421,3.08029523219567e-06,"PFKM","3"
1.76597433722024e-10,0.607270496190507,0.475,0.318,3.17998998903249e-06,"WDR47","3"
1.80812152372306e-10,0.366538635519152,0.837,0.689,3.25588442776812e-06,"TUBA4A","3"
1.91646526798677e-10,0.350102847165539,0.853,0.755,3.45097900806378e-06,"PGK1","3"
1.92375585778327e-10,0.5323001474307,0.505,0.347,3.46410717311033e-06,"SUCLA2","3"
2.15008360311377e-10,0.47867664799381,0.624,0.447,3.87165554412697e-06,"VDAC3","3"
2.15580378471446e-10,0.482802566080142,0.624,0.453,3.88195587513532e-06,"TSPYL4","3"
2.20487220789759e-10,0.834209144713779,0.303,0.177,3.97031338476119e-06,"PRDM8","3"
2.36042197123337e-10,0.362223280453338,0.858,0.708,4.25041184359994e-06,"PINK1","3"
2.41307904177679e-10,0.464996195811412,0.622,0.445,4.34523143052746e-06,"PHACTR1","3"
2.46202331491819e-10,0.852656829207992,0.287,0.164,4.43336538317318e-06,"NEUROD6","3"
2.51874616812738e-10,0.609828579804866,0.459,0.306,4.53550622494698e-06,"HERC1","3"
2.53130394581756e-10,0.511016470915458,0.656,0.503,4.55811901523368e-06,"PNMA1","3"
2.5402491751047e-10,0.370049292352113,0.768,0.627,4.57422668961103e-06,"ANXA6","3"
3.12146847616407e-10,0.458328962248773,0.658,0.495,5.62082828502865e-06,"PGRMC1","3"
3.19895968192354e-10,0.45710857063135,0.654,0.485,5.76036669923971e-06,"PLEKHB2","3"
3.54925721214132e-10,-0.529778505751518,0.798,0.873,6.39114746190287e-06,"GPM6B","3"
3.8332885985513e-10,0.734723960061744,0.335,0.203,6.90260277941133e-06,"TTC7B","3"
4.10698243623598e-10,0.481333859635762,0.594,0.425,7.39544327293012e-06,"CDKN2D","3"
4.6992322349516e-10,0.53704329222205,0.516,0.353,8.46190748547735e-06,"YARS","3"
4.79100914722178e-10,0.440612127910272,0.69,0.517,8.62717017140225e-06,"CHGB","3"
4.98560411161945e-10,0.661167353091663,0.307,0.175,8.97757732379314e-06,"B3GALT2","3"
5.13490972759677e-10,0.481317324164769,0.596,0.425,9.2464319464835e-06,"CCND2","3"
5.41373848239558e-10,0.529086097572661,0.553,0.395,9.74851888524971e-06,"FAM49A","3"
5.73154492335115e-10,0.487218014331547,0.587,0.425,1.03207929434784e-05,"KIF3A","3"
5.83132909715462e-10,0.483900987601227,0.589,0.433,1.05004743052463e-05,"PWAR6","3"
6.51474652495163e-10,0.274080133458073,0.931,0.833,1.17311040674804e-05,"ATP1A3","3"
7.62814427985545e-10,0.686042021730692,0.372,0.234,1.37359994047357e-05,"KCNQ3","3"
7.79640080767388e-10,0.568630820210459,0.472,0.323,1.40389789343784e-05,"FTO","3"
8.07061667899664e-10,0.399241598575241,0.755,0.582,1.45327594538693e-05,"MAPK8IP2","3"
8.40722325942775e-10,-0.32947650744159,0.89,0.932,1.51388869232515e-05,"RPL4","3"
8.72338594592927e-10,-0.29371299246107,0.97,0.986,1.57082010728348e-05,"RPL28","3"
8.7535070261445e-10,-1.27908183946329,0.149,0.28,1.57624401019784e-05,"TFF1","3"
9.19699429903538e-10,0.844705189726828,0.266,0.151,1.6561027634273e-05,"CPNE4","3"
9.33704030645237e-10,-0.353430530697063,0.929,0.95,1.68132084798288e-05,"RPS27","3"
1.01840843499556e-09,0.418392875869506,0.794,0.675,1.8338480688965e-05,"BEX4","3"
1.11406145759921e-09,0.456348155791695,0.544,0.379,2.0060904666989e-05,"NEGR1","3"
1.25027865466498e-09,0.564798958619432,0.454,0.304,2.25137677345523e-05,"CAMLG","3"
1.35977073656045e-09,-1.20377899070597,0.202,0.33,2.44853916532441e-05,"CD9","3"
1.38143584485861e-09,-1.07520950609764,0.234,0.363,2.4875515258369e-05,"KRT8","3"
1.43468281754233e-09,0.473871965832968,0.459,0.3,2.58343334954847e-05,"GALNT8","3"
1.66020891055434e-09,0.350730564305815,0.8,0.672,2.9895381852352e-05,"ANK2","3"
1.7210985391055e-09,0.489354093302015,0.456,0.305,3.09918213936727e-05,"PCDH7","3"
1.74222303676252e-09,-1.80515065113087,0.337,0.422,3.13722102229826e-05,"MOBP","3"
1.82416582312899e-09,0.498349446044198,0.548,0.396,3.28477539770837e-05,"HPRT1","3"
1.90736671098779e-09,0.358348081152005,0.812,0.707,3.43459523647571e-05,"B4GAT1","3"
2.16560826490902e-09,0.406042912469399,0.649,0.479,3.89961080262167e-05,"NRSN2","3"
2.23396776667242e-09,-1.29734754915435,0.284,0.398,4.02270575744702e-05,"SELENOP","3"
2.60986971817788e-09,0.488646008473607,0.532,0.377,4.69959240152291e-05,"MYCBP2","3"
2.81533789394756e-09,0.645782189885491,0.401,0.267,5.06957894563137e-05,"PTEN","3"
2.89255552268666e-09,0.357224549328384,0.757,0.594,5.20862472970186e-05,"SCG3","3"
2.89894417785156e-09,0.435713590555936,0.677,0.523,5.22012878105731e-05,"UBE2M","3"
2.90170036986195e-09,-1.80918616436603,0.142,0.265,5.22509185601041e-05,"HBB","3"
2.99358870384901e-09,0.537955635991657,0.5,0.352,5.39055517902092e-05,"ARPC1A","3"
3.02669207583582e-09,-0.817737172253287,0.378,0.497,5.45016442095756e-05,"CD74","3"
3.09126988765917e-09,-0.471041388744226,0.585,0.69,5.56644968670788e-05,"TTYH1","3"
3.21270284007837e-09,0.417025457881773,0.677,0.528,5.78511400412912e-05,"MAGED1","3"
3.25319156436441e-09,0.358855593124165,0.8,0.669,5.858022049951e-05,"ATP5PO","3"
3.40919770124695e-09,-1.11663195858312,0.174,0.302,6.13894230063539e-05,"NUPR1","3"
3.66601714864362e-09,0.504055687029277,0.525,0.376,6.60139707956257e-05,"AP2A2","3"
3.67282275813347e-09,0.530769815333216,0.55,0.398,6.61365194057094e-05,"GUCY1B1","3"
3.7544489326734e-09,0.558738363321369,0.392,0.253,6.760636193065e-05,"DYNLT3","3"
3.85164089073881e-09,0.75439559073068,0.287,0.17,6.93564975195338e-05,"LRRN3","3"
3.99724001770467e-09,0.412921267846536,0.702,0.545,7.19783009988081e-05,"PPP2CA","3"
4.05501379375289e-09,0.413964512497004,0.654,0.503,7.30186333841083e-05,"SELENOH","3"
4.44829543958258e-09,0.362464189624237,0.761,0.622,8.01004559805635e-05,"CEND1","3"
4.47551827752873e-09,0.435007685875184,0.713,0.573,8.05906576234599e-05,"USP22","3"
4.51091262767429e-09,0.461338561067029,0.615,0.475,8.1228003686531e-05,"TCEAL2","3"
4.60024090095231e-09,0.64298474147101,0.328,0.201,8.28365379034482e-05,"UBLCP1","3"
5.01732866561537e-09,-0.691223813352925,0.534,0.597,9.0347037281736e-05,"HOPX","3"
5.1826255898388e-09,0.435738113822963,0.539,0.378,9.33235389962273e-05,"FGF12","3"
5.33970304226226e-09,0.650263606972928,0.358,0.23,9.61520326820166e-05,"CKMT1A","3"
5.6540738093174e-09,-0.90086461372938,0.569,0.637,0.000101812907084378,"MARCKSL1","3"
5.74318284710132e-09,0.43773696600094,0.661,0.519,0.000103417493527754,"HK1","3"
5.88436858521729e-09,0.348658722316519,0.796,0.674,0.000105959825114008,"COX5A","3"
6.23123613167479e-09,0.543058419357989,0.459,0.316,0.000112205869023068,"SMIM13","3"
6.39420509915612e-09,-1.60138804863427,0.213,0.325,0.000115140451220504,"CLDN11","3"
6.58176112480466e-09,0.429196695418871,0.587,0.435,0.000118517772574358,"ATP6V1C1","3"
7.30924792745874e-09,0.277229871722865,0.901,0.853,0.00013161762742975,"TSPYL1","3"
7.31479798241513e-09,0.492649172863596,0.528,0.378,0.000131717567269349,"SYNJ1","3"
7.42058066524104e-09,0.6560640164185,0.314,0.192,0.000133622396038995,"EID2","3"
7.86849494997051e-09,0.725073790028025,0.303,0.184,0.000141687988564119,"NCK2","3"
7.96976921197188e-09,0.485789751272804,0.55,0.409,0.000143511634199978,"LSM4","3"
8.15054753322284e-09,0.657170815776575,0.411,0.281,0.000146766909430744,"MAP7D2","3"
8.24171736456406e-09,0.683091191646422,0.335,0.212,0.000148408604583705,"LARGE1","3"
8.56268871040095e-09,0.492790495784892,0.461,0.315,0.00015418833560819,"PPM1A","3"
8.82493895419153e-09,0.488850105386133,0.505,0.358,0.000158910675748127,"RASGRF1","3"
8.82581725756218e-09,0.370032503915895,0.787,0.655,0.000158926491356922,"MORF4L2","3"
9.41408715794311e-09,0.432234347164164,0.571,0.414,0.000169519467453082,"PPP3R1","3"
9.63755597964542e-09,0.352948914914649,0.789,0.663,0.000173543470525475,"WSB2","3"
1.02175300065225e-08,0.41346283115966,0.651,0.499,0.000183987062827451,"MTPN","3"
1.02469282634701e-08,-1.60583453129211,0.319,0.406,0.000184516437240306,"PPP1R14A","3"
1.03000468060164e-08,0.542669303670821,0.484,0.345,0.000185472942835937,"GMFB","3"
1.05867839238277e-08,0.486946220305383,0.447,0.302,0.000190636218116365,"USP33","3"
1.06921417944341e-08,0.271518099256805,0.869,0.794,0.000192533397292374,"CLTC","3"
1.10557857512804e-08,0.409327899341611,0.672,0.531,0.000199081534023306,"STX1B","3"
1.10903230895868e-08,0.428021608958816,0.622,0.467,0.00019970344787419,"PDXK","3"
1.12330978108544e-08,0.799911279419849,0.28,0.169,0.000202274392280055,"ATP8A2","3"
1.12884397896999e-08,0.579347267188587,0.394,0.26,0.000203270935293125,"VOPP1","3"
1.20355572151473e-08,0.696726696819962,0.3,0.183,0.000216724278773158,"PIGX","3"
1.28224367812316e-08,0.508281607406852,0.541,0.395,0.000230893619119638,"NUAK1","3"
1.33975069171914e-08,0.531175890496955,0.388,0.253,0.000241248907057866,"SLC35F1","3"
1.37595623811298e-08,0.368700803296396,0.8,0.684,0.000247768439797005,"ARHGDIG","3"
1.39582484531393e-08,0.391268329822865,0.69,0.546,0.000251346179895678,"KLHDC3","3"
1.45757869734527e-08,-0.37960608626201,0.718,0.799,0.000262466196030962,"RPS9","3"
1.48992553287449e-08,0.413807802405445,0.594,0.443,0.000268290890704709,"SMDT1","3"
1.56240244988122e-08,0.554515985357571,0.424,0.292,0.000281341809150111,"ASNS","3"
1.65305310810446e-08,0.448560456253363,0.622,0.476,0.00029766527317637,"HCFC1R1","3"
1.66851292171957e-08,0.388307387891592,0.667,0.513,0.000300449121814042,"FBXW7","3"
1.68739301400047e-08,0.731385159587782,0.317,0.199,0.000303848860031065,"GLRX2","3"
1.68810827844169e-08,0.386564323601202,0.635,0.48,0.000303977657698995,"BEX5","3"
1.71499843863369e-08,0.352295411029747,0.826,0.714,0.000308819768844768,"PRKAR1A","3"
1.80934630146689e-08,0.560380828624942,0.392,0.26,0.000325808988505142,"TCEAL6","3"
1.90311637271004e-08,-0.471412570516784,0.628,0.715,0.000342694165233897,"PPDPF","3"
2.00111933692879e-08,0.59656152100422,0.381,0.253,0.000360341559000767,"OGDHL","3"
2.01741556951123e-08,0.559026291283385,0.456,0.325,0.000363276021601887,"SVOP","3"
2.08554710929212e-08,0.428830790385284,0.606,0.466,0.000375544467970232,"CELF4","3"
2.10689733917478e-08,0.675244098942984,0.314,0.197,0.000379389003865202,"JAZF1","3"
2.1658849304766e-08,0.55925402592748,0.463,0.328,0.000390010899430921,"KHDRBS3","3"
2.24203074933231e-08,0.389639362906529,0.658,0.505,0.000403722477032269,"MDH2","3"
2.30742176743246e-08,0.611705447961314,0.381,0.253,0.000415497437661563,"HINT3","3"
2.33913275779976e-08,0.503591850088839,0.459,0.321,0.000421207635697002,"WASF3","3"
2.36322926743394e-08,0.395586575142159,0.729,0.584,0.000425546694186829,"PAK1","3"
2.42084704599167e-08,0.298781060918206,0.853,0.738,0.000435921927571721,"SCG5","3"
2.64602432530172e-08,0.485537200717956,0.5,0.359,0.00047646960025708,"TMEM178A","3"
2.82900553100194e-08,0.357842203157954,0.789,0.663,0.00050941902596752,"BEX2","3"
2.91194315615268e-08,0.590772471021948,0.399,0.272,0.000524353604128414,"DMXL2","3"
2.9920418180686e-08,0.271500477533839,0.904,0.868,0.000538776970179613,"PRDX5","3"
3.02719365143422e-08,0.566846787268291,0.413,0.285,0.00054510676081376,"WDR7","3"
3.0636790349045e-08,0.302713382179187,0.706,0.519,0.000551676683815254,"RAB6A","3"
3.1189975119563e-08,0.310141901323576,0.872,0.78,0.000561637881977971,"ATP5MC3","3"
3.17357213249469e-08,0.406956209467841,0.635,0.496,0.000571465133898319,"SLC25A5","3"
3.34348645935933e-08,0.322400845479936,0.459,0.31,0.000602061606736834,"NEFH","3"
3.35757754485393e-08,0.617661752430334,0.436,0.309,0.000604598988501847,"KLHDC2","3"
3.6983634037176e-08,0.488209912564471,0.477,0.336,0.000665964298107429,"ZYG11B","3"
3.7376144298949e-08,-1.34850866478987,0.711,0.728,0.000673032230391174,"CNP","3"
3.81261658836724e-08,0.285149921286175,0.929,0.863,0.000686537869067289,"COX7A2","3"
3.84511416021222e-08,0.435738113822963,0.528,0.379,0.000692389706829414,"LONRF2","3"
3.8896634057538e-08,0.601068908192811,0.415,0.29,0.000700411689474087,"TBR1","3"
4.10758486287517e-08,0.48822492195425,0.472,0.339,0.000739652806257932,"PITPNA","3"
4.12503773885639e-08,0.363376650345085,0.681,0.517,0.00074279554563587,"LINGO1","3"
4.13620254236655e-08,0.364982967915864,0.702,0.547,0.000744805991803945,"NDUFB10","3"
4.3466161972262e-08,0.511399264029921,0.443,0.308,0.000782695178634523,"RUSC2","3"
4.37573426023871e-08,0.584928299451887,0.326,0.206,0.000787938468241185,"POLR1D","3"
4.44937708852114e-08,0.761347786686685,0.25,0.147,0.000801199332330002,"LINC01106","3"
4.73162044379562e-08,0.369474780481155,0.69,0.54,0.000852022893314278,"NCKAP1","3"
4.77781690951726e-08,0.44159867111543,0.537,0.398,0.000860341490896773,"CHMP4B","3"
4.90999750818394e-08,0.486147606921641,0.385,0.251,0.000884143251298682,"ABTB1","3"
4.94860598447297e-08,0.52947083695194,0.433,0.304,0.000891095479624049,"UBE2E3","3"
4.96386783359964e-08,0.365563211193696,0.617,0.462,0.000893843680796286,"SCN2A","3"
4.99504259075469e-08,0.43679134624336,0.599,0.448,0.000899457319317198,"NDUFS2","3"
5.08005856173748e-08,-0.292572936806194,0.991,0.986,0.000914766145212068,"RPS12","3"
5.16904885770556e-08,0.449823984908968,0.555,0.417,0.00093079062780704,"EIF3L","3"
5.26037662399971e-08,0.360509173395889,0.734,0.598,0.000947236018683627,"NLRP1","3"
5.38935200460883e-08,0.711303071659992,0.284,0.175,0.000970460615469912,"PNMA8C","3"
5.67900884466759e-08,0.347187376660258,0.757,0.625,0.00102261912265929,"SCAMP5","3"
5.69563530309066e-08,0.488563372792347,0.534,0.399,0.00102561304902753,"ATP6V1D","3"
5.75109662198877e-08,0.434199632032056,0.594,0.447,0.00103559996872152,"DCTN2","3"
5.8175225105603e-08,0.377265294494635,0.658,0.51,0.00104756127847659,"PPA1","3"
6.41020772226429e-08,0.449384053910482,0.491,0.348,0.00115428610454813,"TIMM17A","3"
6.85341537418753e-08,0.340809752348654,0.819,0.713,0.00123409450642995,"MAP1LC3A","3"
6.90420112107604e-08,0.454452849302647,0.454,0.316,0.00124323949587216,"KCNK1","3"
7.02600556692129e-08,-0.292076099281971,0.892,0.939,0.00126517282243552,"GLUL","3"
7.1098045310009e-08,0.452116811484033,0.525,0.393,0.00128026250189733,"CCDC92","3"
7.29549710732323e-08,0.532286145100941,0.411,0.282,0.00131370016411569,"REEP1","3"
7.31688126537734e-08,0.421459408994952,0.612,0.466,0.0013175508094565,"RHEB","3"
7.31888943940759e-08,0.599299034033983,0.372,0.251,0.00131791242135412,"R3HDM2","3"
7.46731575277593e-08,0.522014092122635,0.472,0.342,0.00134463954760236,"ADD2","3"
7.60237767145608e-08,0.455440202582876,0.511,0.37,0.0013689601472991,"PRKCG","3"
7.90698564356737e-08,0.548582064994657,0.367,0.245,0.00142381090483718,"NDUFAF4","3"
8.16835551238559e-08,0.403781552717839,0.546,0.4,0.00147087577711527,"CHD5","3"
8.30117391908281e-08,0.444292063819593,0.532,0.394,0.00149479238760924,"UBE2N","3"
8.41731989115033e-08,0.658225822587701,0.365,0.248,0.00151570679279944,"RANBP9","3"
8.4217295600937e-08,0.427693023974475,0.528,0.389,0.00151650084188607,"HDGFL3","3"
8.5651908027117e-08,0.264824168772932,0.911,0.852,0.0015423339078443,"NDFIP1","3"
8.57948379290945e-08,0.509850549221541,0.445,0.312,0.00154490764658921,"SDHC","3"
8.98818524701395e-08,0.351490500786763,0.725,0.587,0.0016185025174298,"KIF3C","3"
9.29951808587371e-08,0.329884022117118,0.768,0.64,0.00167456422172328,"PPP3CB","3"
9.54436823103877e-08,0.638606996738294,0.335,0.222,0.00171865438736315,"HCN1","3"
1.00931963955068e-07,0.635852969794132,0.326,0.212,0.0018174818749389,"TMEM126B","3"
1.0126563913446e-07,0.566348300140332,0.381,0.26,0.00182349036389422,"SLC25A46","3"
1.02885949229603e-07,0.388079755085797,0.564,0.413,0.00185266728777747,"COPRS","3"
1.05198617540473e-07,0.480224131984321,0.509,0.382,0.0018943115060513,"CHRM1","3"
1.06755759674073e-07,0.271846748584287,0.924,0.89,0.00192235096445103,"AES","3"
1.07088590954172e-07,0.347539506782814,0.702,0.557,0.00192834425731177,"MAPK1","3"
1.10171257750467e-07,0.35372742049818,0.612,0.455,0.00198385383831265,"CAMTA1","3"
1.20781930790343e-07,0.473364741491928,0.433,0.299,0.0021749202277417,"PPFIA3","3"
1.20863498997395e-07,0.410697069258477,0.587,0.461,0.00217638902644609,"NDUFA8","3"
1.2261011305739e-07,0.615150533274285,0.312,0.199,0.00220784030582443,"GRIA1","3"
1.25973248738254e-07,0.575149806872669,0.452,0.329,0.00226840029002973,"NECAP1","3"
1.26300545437039e-07,0.730902249109336,0.28,0.175,0.00227429392168476,"IRGQ","3"
1.26343119311285e-07,-1.47842156997969,0.179,0.28,0.00227506054943831,"CARNS1","3"
1.26936151670371e-07,0.339146208119397,0.727,0.582,0.00228573928312838,"NDUFA5","3"
1.27106772230976e-07,0.555939825210578,0.358,0.237,0.00228881164756318,"CHCHD1","3"
1.27436434457452e-07,0.546100079566192,0.408,0.284,0.00229474787527534,"SLC8A1","3"
1.29064854225029e-07,-0.749507908608662,0.275,0.389,0.00232407083003009,"TESPA1","3"
1.29115341692053e-07,0.387574219684576,0.64,0.495,0.0023249799578488,"CAP2","3"
1.29961356637572e-07,0.629097452113805,0.317,0.205,0.00234021414897277,"C1orf52","3"
1.33887045972112e-07,0.405416334808784,0.502,0.362,0.00241090403681983,"FAM49B","3"
1.3536059451735e-07,0.40089377611809,0.56,0.413,0.00243743822547392,"NUDT3","3"
1.36760709539488e-07,0.574481512016771,0.351,0.234,0.00246265009667756,"C3orf14","3"
1.40593927931583e-07,0.417624397191211,0.624,0.482,0.00253167486026401,"RAB1A","3"
1.41025751984143e-07,0.438426465211837,0.461,0.326,0.00253945071597847,"SCN2B","3"
1.42707871694215e-07,0.423129578569983,0.507,0.37,0.00256974064559772,"PRDX3","3"
1.49001148143753e-07,-1.11269482785558,0.248,0.353,0.00268306367462457,"LAMP2","3"
1.6122814543635e-07,0.440647571127029,0.518,0.385,0.00290323521487235,"MYT1L","3"
1.69689313880263e-07,0.505189469481277,0.44,0.315,0.0030555954750419,"FEM1B","3"
1.84872260930909e-07,0.616628957015165,0.367,0.253,0.00332899480258289,"NBEA","3"
1.87794481998062e-07,0.431116845140134,0.557,0.419,0.0033816152373391,"PTPRN2","3"
1.92749259125462e-07,0.646723616328341,0.326,0.214,0.0034708359090722,"OPN3","3"
1.97499804140271e-07,0.51249008535339,0.39,0.265,0.00355637897315386,"C1orf216","3"
1.98696831231585e-07,0.530583243281519,0.433,0.309,0.00357793383998715,"PRPF19","3"
2.05576868535919e-07,0.258167961181533,0.865,0.767,0.00370182267172629,"COX7B","3"
2.07564399822423e-07,0.474123362864318,0.456,0.326,0.00373761214760237,"CCT2","3"
2.18468738061407e-07,0.504073387722987,0.392,0.268,0.00393396656627175,"NUDT21","3"
2.20055849191685e-07,0.429769358078424,0.523,0.392,0.00396254567639468,"NDN","3"
2.32295272217629e-07,0.32912829620446,0.784,0.665,0.00418294096682285,"ATP6V0A1","3"
2.33013704344927e-07,0.382534035619439,0.606,0.468,0.00419587777413911,"VDAC2","3"
2.33573333917451e-07,0.515362973706931,0.362,0.241,0.00420595502385154,"PKIA","3"
2.34941423734718e-07,0.354506014857611,0.622,0.474,0.00423059021719106,"CLSTN3","3"
2.56837726504885e-07,0.442776862312712,0.491,0.356,0.00462487694117347,"CSPG5","3"
2.66569075716257e-07,0.500518207287169,0.466,0.346,0.00480010934642264,"CDIPT","3"
2.75262005296213e-07,0.561204977783931,0.429,0.309,0.00495664292936891,"TLN2","3"
2.89370060570317e-07,-1.24356012410878,0.248,0.343,0.00521068668068969,"BCAS1","3"
2.96862963393244e-07,-0.926647207857564,0.206,0.315,0.00534561138182214,"NEAT1","3"
2.97483702905161e-07,-0.78970684576632,0.477,0.55,0.00535678903821324,"QKI","3"
2.9858400060011e-07,0.661710931174161,0.31,0.203,0.00537660209880617,"ADGRA1","3"
3.03209702710067e-07,0.334582952059402,0.683,0.531,0.00545989711670018,"ARL6IP5","3"
3.19399767401535e-07,0.3560197934831,0.615,0.47,0.00575143161159944,"RNPS1","3"
3.21052557482545e-07,0.395942368405118,0.599,0.457,0.00578119340258819,"TPRG1L","3"
3.23344847690659e-07,0.406078121536393,0.486,0.347,0.0058224706723657,"DUSP3","3"
3.26090659599283e-07,0.310092912544784,0.727,0.57,0.00587191450740428,"PACSIN1","3"
3.3309007522646e-07,0.443713981566765,0.482,0.35,0.00599795298460287,"SERP2","3"
3.37475905829565e-07,-0.671127696115901,0.438,0.523,0.00607692863627297,"HLA-A","3"
3.39160654979639e-07,0.533227964537083,0.356,0.239,0.00610726591421836,"FSD1","3"
3.41377954359164e-07,0.362200406647612,0.624,0.476,0.00614719282414546,"CYC1","3"
3.42721287916781e-07,-1.06395741859088,0.365,0.442,0.00617138223151747,"PAQR6","3"
3.42814309918643e-07,0.395197270885192,0.633,0.49,0.006173057278705,"SH3GL2","3"
3.63627730806567e-07,0.617082349552174,0.282,0.178,0.00654784454863384,"ANKRD24","3"
3.68363749337378e-07,0.406414739721218,0.606,0.47,0.00663312603431817,"GLS","3"
3.69479955376097e-07,0.409628586095699,0.466,0.332,0.00665322555645738,"DCAF6","3"
3.73135793696648e-07,0.438774931755215,0.5,0.377,0.00671905623709555,"ITGB1BP1","3"
3.806927553428e-07,0.477249079569851,0.374,0.253,0.0068551344454578,"VAMP1","3"
3.86523402823717e-07,0.621932189808563,0.33,0.222,0.00696012691464667,"TOMM70","3"
3.97607503070047e-07,0.492649172863596,0.385,0.266,0.00715971830778234,"SMS","3"
4.0706064440889e-07,0.438262916861723,0.443,0.312,0.00732994102387088,"USP5","3"
4.11921540898225e-07,0.475406581950513,0.475,0.352,0.00741747118695435,"AASDHPPT","3"
4.12584136011629e-07,0.482319743581039,0.431,0.308,0.00742940253716141,"ISCA1","3"
4.15924506170185e-07,0.445580294148175,0.486,0.355,0.00748955258260653,"FBXO9","3"
4.23747033029219e-07,0.682504276931485,0.28,0.179,0.00763041282375715,"NANOS3","3"
4.26739973908465e-07,0.366220924923295,0.61,0.468,0.00768430671016973,"KIAA0513","3"
4.28539193047981e-07,0.603188789372229,0.326,0.218,0.007716705249215,"PTS","3"
4.51487837152854e-07,0.397986971600238,0.603,0.475,0.00812994148361144,"CAMKV","3"
4.59767509237955e-07,0.563820661273415,0.362,0.251,0.00827903353884785,"CACNB4","3"
4.67928083851563e-07,0.534875817418565,0.401,0.283,0.00842598100591509,"UBL7","3"
4.68375909628438e-07,-1.56249238132886,0.28,0.363,0.00843404500467929,"MAG","3"
4.84639483435732e-07,0.444358389631273,0.55,0.43,0.00872690317822723,"ATP13A2","3"
4.89778502908186e-07,0.370208236362066,0.567,0.425,0.0088194415018677,"PITHD1","3"
4.92558342038014e-07,0.628448958082025,0.312,0.207,0.00886949806507851,"FBXO3","3"
4.93467901126258e-07,0.617934008210117,0.31,0.204,0.00888587649558052,"ANAPC13","3"
5.22278011623722e-07,0.400050883455127,0.452,0.318,0.00940466015530837,"ATXN7L3","3"
5.29768191864214e-07,0.401495965437441,0.612,0.472,0.0095395358308989,"UQCRC2","3"
5.33123588916198e-07,-0.315749454943335,0.771,0.853,0.00959995646561398,"C1orf61","3"
5.42861467774197e-07,0.433838280736269,0.534,0.406,0.00977530645020996,"RAB11A","3"
5.43534174876568e-07,0.434336681882748,0.518,0.394,0.00978741988700237,"RCN2","3"
5.51148160209957e-07,-0.91822377694152,0.206,0.315,0.0099245249209007,"KRT18","3"
5.74570790325492e-07,0.397115070353657,0.631,0.495,0.0103462962213911,"EIF5","3"
5.82682343524658e-07,0.374614672938991,0.553,0.41,0.0104923609598485,"ATXN7L3B","3"
